throttle,steer,cur_speed,cur_x,cur_y,cur_z,cur_pitch,cur_yaw,cur_roll,target_speed,target_x,target_y,target_z,target_pitch,target_yaw,target_roll
1.0,-0.00048018989036791027,0.12311911770049486,0.21391946411132812,0.11795771026611328,-0.9942203097873263,0.75,0.21299510192871093,0.11810605621337891,0.9991810268825955,0.21216177368164063,0.11810820007324219,0.9991810268825955,0.21132843017578126,0.11811034393310547,0.9991810268825955,0.2104951171875,0.11811248779296875,0.9991810268825955,0.20966177368164063,0.11811463165283204,0.9991810268825955
1.0,0.005779425613582134,0.12754018926717806,0.2135823211669922,0.11795557403564454,-0.9947135925292969,0.75,0.21216177368164063,0.11810820007324219,0.9991810268825955,0.21132843017578126,0.11811034393310547,0.9991810268825955,0.2104951171875,0.11811248779296875,0.9991810268825955,0.20966177368164063,0.11811463165283204,0.9991810268825955,0.20882844543457033,0.11811677551269531,0.9991810268825955
1.0,0.013474348932504654,0.13185817986908932,0.21323355102539063,0.11795140075683594,-0.9949398464626736,0.75,0.21216177368164063,0.11810820007324219,0.9991810268825955,0.21132843017578126,0.11811034393310547,0.9991810268825955,0.2104951171875,0.11811248779296875,0.9991810268825955,0.20966177368164063,0.11811463165283204,0.9991810268825955,0.20882844543457033,0.11811677551269531,0.9991810268825955
1.0,0.021592821925878525,0.1361184213011503,0.21287342834472656,0.117945556640625,-0.9949668884277344,0.75,0.21132843017578126,0.11811034393310547,0.9991810268825955,0.2104951171875,0.11811248779296875,0.9991810268825955,0.20966177368164063,0.11811463165283204,0.9991810268825955,0.20882844543457033,0.11811677551269531,0.9991810268825955,0.2079951171875,0.1181189193725586,0.9991810268825955
1.0,0.03378462418913841,0.1403414925222532,0.21250216674804687,0.11793806457519532,-0.9948122660319011,0.75,0.21132843017578126,0.11811034393310547,0.9991810268825955,0.2104951171875,0.11811248779296875,0.9991810268825955,0.20966177368164063,0.11811463165283204,0.9991810268825955,0.20882844543457033,0.11811677551269531,0.9991810268825955,0.2079951171875,0.1181189193725586,0.9991810268825955
1.0,0.04468989372253418,0.14457682186855284,0.2121199188232422,0.11792869567871093,-0.9944693671332465,0.75,0.21132843017578126,0.11811034393310547,0.9991810268825955,0.2104951171875,0.11811248779296875,0.9991810268825955,0.20966177368164063,0.11811463165283204,0.9991810268825955,0.20882844543457033,0.11811677551269531,0.9991810268825955,0.2079951171875,0.1181189193725586,0.9991810268825955
1.0,0.05029601603746414,0.148763811973568,0.2117271270751953,0.11791680145263672,-0.9938774108886719,0.75,0.2104951171875,0.11811248779296875,0.9991810268825955,0.20966177368164063,0.11811463165283204,0.9991810268825955,0.20882844543457033,0.11811677551269531,0.9991810268825955,0.2079951171875,0.1181189193725586,0.9991810268825955,0.20716177368164063,0.11812106323242187,0.9991810268825955
1.0,0.056225527077913284,0.1527668405882709,0.2113241424560547,0.11790182495117188,-0.9930135091145833,0.75,0.2104951171875,0.11811248779296875,0.9991810268825955,0.20966177368164063,0.11811463165283204,0.9991810268825955,0.20882844543457033,0.11811677551269531,0.9991810268825955,0.2079951171875,0.1181189193725586,0.9991810268825955,0.20716177368164063,0.11812106323242187,0.9991810268825955
1.0,0.061702191829681396,0.15663047456356066,0.21091102600097655,0.11788375854492188,-0.9919306437174479,0.75,0.20966177368164063,0.11811463165283204,0.9991810268825955,0.20882844543457033,0.11811677551269531,0.9991810268825955,0.2079951171875,0.1181189193725586,0.9991810268825955,0.20716177368164063,0.11812106323242187,0.9991810268825955,0.20640576171875,0.1181152114868164,1.0062085469563802
1.0,0.06202330067753792,0.16041299803699563,0.21048793029785157,0.11786255645751953,-0.9906508551703559,0.75,0.20966177368164063,0.11811463165283204,0.9991810268825955,0.20882844543457033,0.11811677551269531,0.9991810268825955,0.2079951171875,0.1181189193725586,0.9991810268825955,0.20716177368164063,0.11812106323242187,0.9991810268825955,0.20640576171875,0.1181152114868164,1.0062085469563802
